,AUD,Indexed,BRL,Indexed,CHF,Indexed,CNY,Indexed,EUR,Indexed,GBP,Indexed,JPY,Indexed
2005-05-23,0.7583,0.8654,2.4300,0.7574,1.2311,1.2643,8.2765,1.0004,1.2575,0.8198,1.8288,0.8951,107.7200,0.9570
2005-05-24,0.7623,0.8608,2.4339,0.7562,1.2293,1.2662,8.2765,1.0004,1.2588,0.8190,1.8288,0.8951,107.4600,0.9593
2005-05-25,0.7626,0.8605,2.4075,0.7645,1.2264,1.2692,8.2765,1.0004,1.2602,0.8180,1.8312,0.8939,107.7300,0.9569
2005-05-26,0.7604,0.8630,2.4090,0.7640,1.2359,1.2594,8.2765,1.0004,1.2517,0.8236,1.8205,0.8992,107.9500,0.9550
2005-05-27,0.7623,0.8608,2.3960,0.7682,1.2324,1.2630,8.2765,1.0004,1.2568,0.8203,1.8227,0.8981,107.8800,0.9556
2005-05-31,0.7591,0.8644,2.4110,0.7634,1.2447,1.2505,8.2765,1.0004,1.2349,0.8348,1.8231,0.8979,107.9700,0.9548
2005-06-01,0.7498,0.8752,2.4420,0.7537,1.2529,1.2423,8.2765,1.0004,1.2232,0.8428,1.8120,0.9034,108.4200,0.9508
2005-06-02,0.7536,0.8708,2.4166,0.7616,1.2515,1.2437,8.2765,1.0004,1.2266,0.8405,1.8156,0.9016,108.3100,0.9518
2005-06-03,0.7548,0.8694,2.4081,0.7643,1.2545,1.2407,8.2765,1.0004,1.2227,0.8431,1.8119,0.9035,107.8400,0.9560
2005-06-06,0.7649,0.8579,2.4760,0.7433,1.2489,1.2463,8.2765,1.0004,1.2268,0.8403,1.8209,0.8990,106.8600,0.9647
2005-06-07,0.7695,0.8528,2.4560,0.7494,1.2464,1.2488,8.2765,1.0004,1.2277,0.8397,1.8320,0.8936,106.6400,0.9667
2005-06-08,0.7688,0.8535,2.4398,0.7544,1.2456,1.2496,8.2765,1.0004,1.2320,0.8368,1.8368,0.8912,106.8900,0.9644
2005-06-09,0.7675,0.8550,2.4887,0.7395,1.2552,1.2400,8.2765,1.0004,1.2216,0.8439,1.8209,0.8990,107.5200,0.9588
2005-06-10,0.7625,0.8606,2.4670,0.7460,1.2688,1.2267,8.2765,1.0004,1.2127,0.8501,1.8128,0.9030,108.4500,0.9506
2005-06-13,0.7592,0.8643,2.4588,0.7485,1.2778,1.2181,8.2765,1.0004,1.2035,0.8566,1.8011,0.9089,109.5800,0.9408
2005-06-14,0.7655,0.8572,2.4610,0.7479,1.2776,1.2183,8.2765,1.0004,1.2038,0.8564,1.8062,0.9063,109.3800,0.9425
2005-06-15,0.7680,0.8544,2.4443,0.7530,1.2710,1.2246,8.2765,1.0004,1.2106,0.8516,1.8219,0.8985,109.3400,0.9428
2005-06-16,0.7721,0.8499,2.4095,0.7639,1.2742,1.2216,8.2765,1.0004,1.2089,0.8528,1.8206,0.8992,109.0800,0.9451
2005-06-17,0.7776,0.8439,2.3920,0.7694,1.2631,1.2323,8.2765,1.0004,1.2240,0.8422,1.8266,0.8962,108.8300,0.9473
2005-06-20,0.7767,0.8449,2.3825,0.7725,1.2722,1.2235,8.2765,1.0004,1.2140,0.8492,1.8231,0.8979,109.4200,0.9421
2005-06-21,0.7783,0.8431,2.3790,0.7736,1.2702,1.2254,8.2765,1.0004,1.2134,0.8496,1.8240,0.8975,108.5200,0.9500
2005-06-22,0.7792,0.8421,2.3760,0.7746,1.2711,1.2245,8.2765,1.0004,1.2130,0.8499,1.8218,0.8986,108.8900,0.9467
2005-06-23,0.7734,0.8485,2.3925,0.7693,1.2776,1.2183,8.2765,1.0004,1.2054,0.8552,1.8180,0.9004,108.7900,0.9476
2005-06-24,0.7684,0.8540,2.3800,0.7733,1.2749,1.2209,8.2765,1.0004,1.2088,0.8528,1.8221,0.8984,109.2200,0.9439
2005-06-27,0.7686,0.8538,2.3812,0.7729,1.2694,1.2262,8.2765,1.0004,1.2152,0.8483,1.8252,0.8969,109.3900,0.9424
2005-06-28,0.7644,0.8585,2.3693,0.7768,1.2791,1.2169,8.2765,1.0004,1.2078,0.8535,1.8157,0.9016,109.8900,0.9381
2005-06-29,0.7625,0.8606,2.3493,0.7834,1.2786,1.2173,8.2765,1.0004,1.2101,0.8519,1.8080,0.9054,110.2700,0.9349
2005-06-30,0.7618,0.8614,2.3570,0.7809,1.2827,1.2135,8.2765,1.0004,1.2098,0.8521,1.7930,0.9130,110.9100,0.9295
2005-07-01,0.7516,0.8731,2.3480,0.7839,1.2965,1.2005,8.2765,1.0004,1.1957,0.8622,1.7708,0.9244,111.6800,0.9231
2005-07-05,0.7418,0.8846,2.3623,0.7791,1.3036,1.1940,8.2765,1.0004,1.1917,0.8651,1.7570,0.9317,111.6100,0.9237
2005-07-06,0.7411,0.8854,2.3867,0.7711,1.3041,1.1935,8.2765,1.0004,1.1918,0.8650,1.7583,0.9310,112.0700,0.9199
2005-07-07,0.7403,0.8864,2.3854,0.7716,1.2978,1.1993,8.2765,1.0004,1.1928,0.8643,1.7418,0.9398,112.0800,0.9198
2005-07-08,0.7410,0.8856,2.3693,0.7768,1.3020,1.1955,8.2765,1.0004,1.1934,0.8638,1.7360,0.9430,112.1700,0.9191
2005-07-11,0.7478,0.8775,2.3455,0.7847,1.2886,1.2079,8.2765,1.0004,1.2066,0.8544,1.7563,0.9321,111.7600,0.9224
2005-07-12,0.7559,0.8681,2.3353,0.7881,1.2754,1.2204,8.2765,1.0004,1.2200,0.8450,1.7753,0.9221,110.9400,0.9292
2005-07-13,0.7478,0.8775,2.3455,0.7847,1.2900,1.2066,8.2765,1.0004,1.2090,0.8527,1.7554,0.9326,112.0800,0.9198
2005-07-14,0.7518,0.8728,2.3370,0.7875,1.2899,1.2067,8.2765,1.0004,1.2089,0.8528,1.7585,0.9309,112.1400,0.9193
2005-07-15,0.7488,0.8763,2.3384,0.7871,1.2962,1.2008,8.2765,1.0004,1.2037,0.8564,1.7533,0.9337,112.3200,0.9178
2005-07-18,0.7541,0.8702,2.3265,0.7911,1.2916,1.2051,8.2765,1.0004,1.2077,0.8536,1.7523,0.9342,111.6200,0.9236
2005-07-19,0.7492,0.8759,2.3420,0.7859,1.3035,1.1941,8.2765,1.0004,1.2001,0.8590,1.7364,0.9428,112.9500,0.9127
2005-07-20,0.7540,0.8703,2.3575,0.7807,1.2971,1.2000,8.2765,1.0004,1.2046,0.8558,1.7303,0.9461,113.4200,0.9089
2005-07-21,0.7630,0.8600,2.3500,0.7832,1.2887,1.2078,8.2765,1.0004,1.2113,0.8511,1.7471,0.9370,110.4700,0.9332
2005-07-22,0.7661,0.8565,2.3773,0.7742,1.2951,1.2018,8.1111,1.0208,1.2079,0.8535,1.7413,0.9401,110.9800,0.9289
2005-07-25,0.7633,0.8597,2.4190,0.7609,1.2965,1.2005,8.1097,1.0210,1.2054,0.8552,1.7455,0.9378,111.5900,0.9238
2005-07-26,0.7585,0.8651,2.4365,0.7554,1.3007,1.1967,8.1099,1.0210,1.2007,0.8586,1.7415,0.9400,112.3000,0.9180
2005-07-27,0.7556,0.8684,2.4430,0.7534,1.2986,1.1986,8.1128,1.0206,1.2048,0.8557,1.7438,0.9388,112.3000,0.9180
2005-07-28,0.7571,0.8667,2.4140,0.7624,1.2880,1.2085,8.1080,1.0212,1.2121,0.8505,1.7547,0.9329,112.3400,0.9177
2005-07-29,0.7594,0.8641,2.3855,0.7715,1.2870,1.2094,8.1056,1.0215,1.2129,0.8499,1.7593,0.9305,112.2500,0.9184
2005-08-01,0.7618,0.8614,2.3770,0.7743,1.2780,1.2179,8.1046,1.0216,1.2195,0.8453,1.7695,0.9251,112.1200,0.9195
2005-08-02,0.7649,0.8579,2.3497,0.7833,1.2753,1.2205,8.1032,1.0218,1.2209,0.8444,1.7728,0.9234,111.2800,0.9264
2005-08-03,0.7718,0.8502,2.3090,0.7971,1.2616,1.2338,8.1051,1.0216,1.2337,0.8356,1.7808,0.9192,111.0500,0.9283
2005-08-04,0.7739,0.8479,2.2965,0.8014,1.2584,1.2369,8.1027,1.0219,1.2383,0.8325,1.7797,0.9198,111.1700,0.9273
2005-08-05,0.7671,0.8554,2.3005,0.8000,1.2663,1.2292,8.1037,1.0217,1.2327,0.8363,1.7748,0.9224,112.0900,0.9197
2005-08-08,0.7652,0.8576,2.3095,0.7969,1.2607,1.2346,8.1090,1.0211,1.2361,0.8340,1.7863,0.9164,111.8700,0.9215
2005-08-09,0.7601,0.8633,2.3120,0.7961,1.2618,1.2336,8.1070,1.0213,1.2347,0.8349,1.7844,0.9174,112.0700,0.9199
2005-08-10,0.7640,0.8589,2.2745,0.8092,1.2608,1.2345,8.1062,1.0214,1.2345,0.8351,1.7922,0.9134,110.6700,0.9315
2005-08-11,0.7737,0.8481,2.3305,0.7897,1.2487,1.2465,8.1002,1.0222,1.2434,0.8291,1.8071,0.9059,109.9200,0.9379
2005-08-12,0.7723,0.8497,2.3735,0.7754,1.2490,1.2462,8.0980,1.0225,1.2428,0.8295,1.8148,0.9020,109.5500,0.9410
2005-08-15,0.7683,0.8541,2.3420,0.7859,1.2553,1.2399,8.0971,1.0226,1.2362,0.8339,1.8088,0.9050,109.4000,0.9423
2005-08-16,0.7688,0.8535,2.3450,0.7849,1.2573,1.2380,8.1002,1.0222,1.2342,0.8353,1.8096,0.9046,109.3700,0.9426
2005-08-17,0.7623,0.8608,2.3510,0.7829,1.2598,1.2355,8.0997,1.0222,1.2290,0.8388,1.8076,0.9056,109.6300,0.9403
2005-08-18,0.7537,0.8706,2.3690,0.7769,1.2705,1.2251,8.1007,1.0221,1.2178,0.8465,1.7949,0.9120,110.5400,0.9326
2005-08-19,0.7505,0.8744,2.4500,0.7512,1.2756,1.2202,8.1047,1.0216,1.2147,0.8487,1.7933,0.9128,110.6800,0.9314
2005-08-22,0.7548,0.8694,2.3971,0.7678,1.2692,1.2264,8.1056,1.0215,1.2235,0.8426,1.8022,0.9083,109.7500,0.9393
2005-08-23,0.7551,0.8690,2.4020,0.7662,1.2722,1.2235,8.1012,1.0221,1.2213,0.8441,1.7996,0.9096,109.8300,0.9386
2005-08-24,0.7552,0.8689,2.4205,0.7604,1.2684,1.2271,8.1005,1.0221,1.2239,0.8423,1.7965,0.9112,110.3500,0.9342
2005-08-25,0.7600,0.8634,2.4186,0.7610,1.2556,1.2396,8.1002,1.0222,1.2311,0.8374,1.8045,0.9072,109.9000,0.9380
2005-08-26,0.7584,0.8652,2.4200,0.7605,1.2541,1.2411,8.0965,1.0227,1.2324,0.8365,1.8066,0.9061,109.8500,0.9385
2005-08-29,0.7522,0.8724,2.4106,0.7635,1.2642,1.2312,8.0954,1.0228,1.2248,0.8417,1.8006,0.9091,110.5300,0.9327
2005-08-30,0.7469,0.8786,2.3884,0.7706,1.2703,1.2253,8.0973,1.0226,1.2204,0.8447,1.7840,0.9176,111.4900,0.9247
2005-08-31,0.7514,0.8733,2.3540,0.7819,1.2546,1.2406,8.0998,1.0222,1.2330,0.8361,1.8012,0.9088,110.8400,0.9301
2005-09-01,0.7609,0.8624,2.3645,0.7784,1.2400,1.2552,8.0949,1.0229,1.2447,0.8282,1.8279,0.8956,110.1600,0.9358
2005-09-02,0.7649,0.8579,2.3405,0.7864,1.2287,1.2668,8.0935,1.0230,1.2538,0.8222,1.8403,0.8895,109.6600,0.9401
2005-09-06,0.7668,0.8558,2.3281,0.7906,1.2366,1.2587,8.0913,1.0233,1.2483,0.8258,1.8420,0.8887,109.6700,0.9400
2005-09-07,0.7684,0.8540,2.3285,0.7904,1.2399,1.2553,8.0925,1.0232,1.2439,0.8288,1.8394,0.8900,110.0600,0.9367
2005-09-08,0.7712,0.8509,2.3153,0.7949,1.2442,1.2510,8.0945,1.0229,1.2400,0.8314,1.8388,0.8903,110.4900,0.9330
2005-09-09,0.7731,0.8488,2.3209,0.7930,1.2413,1.2539,8.0956,1.0228,1.2433,0.8292,1.8400,0.8897,109.6900,0.9398
2005-09-12,0.7719,0.8501,2.3193,0.7936,1.2570,1.2383,8.0924,1.0232,1.2288,0.8389,1.8236,0.8977,109.9100,0.9379
2005-09-13,0.7677,0.8548,2.3288,0.7903,1.2625,1.2329,8.0940,1.0230,1.2263,0.8407,1.8214,0.8988,110.8500,0.9300
2005-09-14,0.7710,0.8511,2.3345,0.7884,1.2579,1.2374,8.0912,1.0233,1.2282,0.8394,1.8244,0.8973,110.2700,0.9349
2005-09-15,0.7662,0.8564,2.3010,0.7999,1.2673,1.2282,8.0890,1.0236,1.2216,0.8439,1.8069,0.9060,110.4800,0.9331
2005-09-16,0.7666,0.8560,2.2920,0.8030,1.2710,1.2246,8.0871,1.0238,1.2214,0.8440,1.8035,0.9077,111.3800,0.9256
2005-09-19,0.7671,0.8554,2.2875,0.8046,1.2761,1.2197,8.0908,1.0234,1.2153,0.8483,1.8041,0.9074,111.3000,0.9262
2005-09-20,0.7693,0.8530,2.2963,0.8015,1.2757,1.2201,8.0890,1.0236,1.2177,0.8466,1.8046,0.9071,111.5400,0.9242
2005-09-21,0.7706,0.8515,2.2823,0.8064,1.2710,1.2246,8.0911,1.0233,1.2208,0.8444,1.8097,0.9046,111.3300,0.9260
2005-09-22,0.7633,0.8597,2.2870,0.8048,1.2787,1.2173,8.0881,1.0237,1.2153,0.8483,1.7917,0.9137,111.6300,0.9235
2005-09-23,0.7574,0.8664,2.2725,0.8099,1.2887,1.2078,8.0910,1.0233,1.2077,0.8536,1.7788,0.9203,112.1700,0.9191
2005-09-26,0.7567,0.8672,2.2628,0.8134,1.2935,1.2033,8.0929,1.0231,1.2036,0.8565,1.7746,0.9225,112.4100,0.9171
2005-09-27,0.7537,0.8706,2.2555,0.8160,1.2967,1.2004,8.0920,1.0232,1.2011,0.8583,1.7677,0.9261,113.3200,0.9097
2005-09-28,0.7572,0.8666,2.2417,0.8210,1.2961,1.2009,8.0939,1.0230,1.2016,0.8579,1.7639,0.9281,113.2700,0.9101
2005-09-29,0.7593,0.8642,2.2215,0.8285,1.2964,1.2006,8.0930,1.0231,1.2020,0.8577,1.7620,0.9291,113.1400,0.9112
2005-09-30,0.7643,0.8586,2.2125,0.8319,1.2890,1.2075,8.0920,1.0232,1.2058,0.8550,1.7696,0.9251,113.2900,0.9100
2005-10-03,0.7628,0.8603,2.2350,0.8235,1.3022,1.1953,8.0920,1.0232,1.1914,0.8653,1.7558,0.9323,114.1700,0.9030
2005-10-04,0.7630,0.8600,2.2440,0.8202,1.3018,1.1957,8.0920,1.0232,1.1918,0.8650,1.7587,0.9308,114.3300,0.9017
2005-10-05,0.7567,0.8672,2.2630,0.8133,1.2923,1.2044,8.0920,1.0232,1.1984,0.8602,1.7655,0.9272,113.7200,0.9065
2005-10-06,0.7572,0.8666,2.2755,0.8088,1.2747,1.2211,8.0920,1.0232,1.2133,0.8497,1.7728,0.9234,113.5400,0.9080
2005-10-07,0.7568,0.8671,2.2530,0.8169,1.2796,1.2164,8.0920,1.0232,1.2115,0.8509,1.7599,0.9302,113.8200,0.9057
2005-10-11,0.7534,0.8710,2.2350,0.8235,1.2880,1.2085,8.0879,1.0237,1.2015,0.8580,1.7489,0.9360,114.2100,0.9026
2005-10-12,0.7546,0.8696,2.2315,0.8248,1.2850,1.2113,8.0895,1.0235,1.2040,0.8562,1.7532,0.9337,114.3600,0.9015
2005-10-13,0.7468,0.8787,2.2625,0.8135,1.2984,1.1988,8.0885,1.0237,1.1938,0.8635,1.7484,0.9363,114.9700,0.8967
2005-10-14,0.7536,0.8708,2.2475,0.8189,1.2842,1.2120,8.0896,1.0235,1.2073,0.8539,1.7677,0.9261,114.0300,0.9041
2005-10-17,0.7503,0.8746,2.2295,0.8255,1.2910,1.2057,8.0877,1.0238,1.2040,0.8562,1.7553,0.9326,114.8600,0.8975
2005-10-18,0.7474,0.8780,2.2405,0.8215,1.3020,1.1955,8.0910,1.0233,1.1939,0.8635,1.7487,0.9361,115.7100,0.8909
2005-10-19,0.7484,0.8768,2.2513,0.8175,1.2944,1.2025,8.0924,1.0232,1.1988,0.8599,1.7627,0.9287,115.4700,0.8928
2005-10-20,0.7538,0.8705,2.2360,0.8231,1.2915,1.2052,8.0905,1.0234,1.1982,0.8604,1.7712,0.9242,115.4800,0.8927
2005-10-21,0.7473,0.8781,2.2760,0.8087,1.2916,1.2051,8.0905,1.0234,1.1958,0.8621,1.7692,0.9253,115.9300,0.8892
2005-10-24,0.7508,0.8740,2.2630,0.8133,1.2857,1.2106,8.0916,1.0233,1.1998,0.8592,1.7711,0.9243,115.1800,0.8950
2005-10-25,0.7558,0.8682,2.2582,0.8150,1.2762,1.2196,8.0901,1.0235,1.2099,0.8521,1.7855,0.9168,114.7800,0.8982
2005-10-26,0.7543,0.8699,2.2686,0.8113,1.2810,1.2151,8.0867,1.0239,1.2082,0.8533,1.7766,0.9214,115.8100,0.8902
2005-10-27,0.7580,0.8657,2.2868,0.8048,1.2731,1.2226,8.0862,1.0240,1.2148,0.8486,1.7836,0.9178,115.1400,0.8953
2005-10-28,0.7501,0.8748,2.2665,0.8120,1.2767,1.2192,8.0840,1.0242,1.2089,0.8528,1.7781,0.9206,115.5200,0.8924
2005-10-31,0.7480,0.8773,2.2478,0.8188,1.2900,1.2066,8.0845,1.0242,1.1995,0.8594,1.7689,0.9254,116.3600,0.8860
2005-11-01,0.7451,0.8807,2.2515,0.8175,1.2903,1.2063,8.0860,1.0240,1.1998,0.8592,1.7630,0.9285,116.6300,0.8839
2005-11-02,0.7414,0.8851,2.2410,0.8213,1.2780,1.2179,8.0851,1.0241,1.2067,0.8543,1.7755,0.9220,116.7600,0.8829
2005-11-03,0.7400,0.8868,2.2200,0.8291,1.2893,1.2072,8.0841,1.0242,1.1971,0.8612,1.7720,0.9238,117.2100,0.8795
2005-11-04,0.7318,0.8967,2.2220,0.8283,1.3055,1.1923,8.0856,1.0240,1.1828,0.8716,1.7510,0.9349,118.2000,0.8722
2005-11-07,0.7322,0.8962,2.1979,0.8374,1.3081,1.1899,8.0877,1.0238,1.1795,0.8740,1.7440,0.9386,117.5700,0.8768
2005-11-08,0.7358,0.8918,2.2025,0.8356,1.3102,1.1880,8.0867,1.0239,1.1773,0.8756,1.7415,0.9400,117.1000,0.8804
2005-11-09,0.7332,0.8950,2.1698,0.8482,1.3115,1.1868,8.0857,1.0240,1.1748,0.8775,1.7415,0.9400,117.5100,0.8773
2005-11-10,0.7309,0.8978,2.1714,0.8476,1.3100,1.1882,8.0847,1.0241,1.1740,0.8781,1.7462,0.9375,118.0500,0.8733
2005-11-14,0.7267,0.9030,2.2025,0.8356,1.3202,1.1790,8.0856,1.0240,1.1667,0.8836,1.7349,0.9436,118.8800,0.8672
2005-11-15,0.7324,0.8960,2.2040,0.8351,1.3197,1.1794,8.0845,1.0242,1.1695,0.8815,1.7366,0.9426,118.9300,0.8668
2005-11-16,0.7307,0.8980,2.1980,0.8374,1.3255,1.1743,8.0835,1.0243,1.1672,0.8832,1.7166,0.9536,119.1700,0.8651
2005-11-17,0.7338,0.8942,2.1840,0.8427,1.3220,1.1774,8.0845,1.0242,1.1706,0.8807,1.7190,0.9523,118.8100,0.8677
2005-11-18,0.7308,0.8979,2.2259,0.8269,1.3188,1.1802,8.0832,1.0243,1.1741,0.8780,1.7147,0.9547,119.2100,0.8648
2005-11-21,0.7366,0.8908,2.2130,0.8317,1.3190,1.1801,8.0833,1.0243,1.1734,0.8786,1.7165,0.9537,119.0300,0.8661
2005-11-22,0.7354,0.8923,2.2545,0.8164,1.3195,1.1796,8.0839,1.0242,1.1737,0.8783,1.7138,0.9552,119.2200,0.8647
2005-11-23,0.7383,0.8888,2.2335,0.8240,1.3144,1.1842,8.0816,1.0245,1.1799,0.8737,1.7214,0.9510,118.7600,0.8681
2005-11-25,0.7351,0.8927,2.2304,0.8252,1.3197,1.1794,8.0815,1.0245,1.1724,0.8793,1.7155,0.9542,119.6500,0.8616
2005-11-28,0.7378,0.8894,2.2040,0.8351,1.3110,1.1873,8.0825,1.0244,1.1804,0.8733,1.7221,0.9506,119.2500,0.8645
2005-11-29,0.7390,0.8880,2.1908,0.8401,1.3133,1.1852,8.0796,1.0248,1.1786,0.8747,1.7203,0.9516,119.4800,0.8628
2005-11-30,0.7394,0.8875,2.2010,0.8362,1.3148,1.1838,8.0804,1.0247,1.1790,0.8744,1.7321,0.9451,119.6600,0.8615
2005-12-01,0.7410,0.8856,2.2090,0.8332,1.3210,1.1783,8.0798,1.0248,1.1702,0.8810,1.7290,0.9468,120.6200,0.8547
2005-12-02,0.7468,0.8787,2.2040,0.8351,1.3198,1.1793,8.0806,1.0247,1.1699,0.8812,1.7304,0.9460,120.7700,0.8536
2005-12-05,0.7515,0.8732,2.1945,0.8387,1.3083,1.1897,8.0808,1.0246,1.1787,0.8746,1.7397,0.9410,120.8300,0.8532
2005-12-06,0.7541,0.8702,2.1695,0.8484,1.3066,1.1913,8.0780,1.0250,1.1784,0.8748,1.7402,0.9407,120.8200,0.8533
2005-12-07,0.7468,0.8787,2.1870,0.8416,1.3134,1.1851,8.0771,1.0251,1.1722,0.8795,1.7350,0.9435,120.9300,0.8525
2005-12-08,0.7507,0.8741,2.2120,0.8321,1.2997,1.1976,8.0780,1.0250,1.1830,0.8714,1.7514,0.9347,120.2700,0.8572
2005-12-09,0.7521,0.8725,2.2420,0.8209,1.3024,1.1951,8.0765,1.0252,1.1824,0.8719,1.7554,0.9326,120.5400,0.8552
2005-12-12,0.7554,0.8687,2.2590,0.8147,1.2880,1.2085,8.0770,1.0251,1.1969,0.8613,1.7740,0.9228,119.9000,0.8598
2005-12-13,0.7545,0.8697,2.2550,0.8162,1.2952,1.2017,8.0751,1.0254,1.1926,0.8644,1.7674,0.9262,120.1100,0.8583
2005-12-14,0.7567,0.8672,2.2848,0.8055,1.2788,1.2172,8.0726,1.0257,1.2041,0.8562,1.7739,0.9228,116.8100,0.8825
2005-12-15,0.7470,0.8784,2.2965,0.8014,1.2889,1.2076,8.0740,1.0255,1.1965,0.8616,1.7648,0.9276,116.5500,0.8845
2005-12-16,0.7430,0.8832,2.3365,0.7877,1.2897,1.2069,8.0735,1.0256,1.2012,0.8582,1.7716,0.9240,115.7800,0.8904
2005-12-19,0.7424,0.8839,2.3755,0.7748,1.2932,1.2036,8.0730,1.0256,1.1996,0.8594,1.7641,0.9280,116.0100,0.8886
2005-12-20,0.7328,0.8955,2.3523,0.7824,1.3110,1.1873,8.0740,1.0255,1.1848,0.8701,1.7544,0.9331,117.0100,0.8810
2005-12-21,0.7321,0.8963,2.3085,0.7973,1.3153,1.1834,8.0765,1.0252,1.1816,0.8725,1.7402,0.9407,117.4000,0.8781
2005-12-22,0.7314,0.8972,2.3230,0.7923,1.3103,1.1879,8.0775,1.0251,1.1883,0.8675,1.7395,0.9411,116.5500,0.8845
2005-12-23,0.7279,0.9015,2.3115,0.7962,1.3140,1.1846,8.0762,1.0252,1.1857,0.8694,1.7326,0.9448,116.3800,0.8858
2005-12-27,0.7261,0.9037,2.3640,0.7786,1.3142,1.1844,8.0724,1.0257,1.1856,0.8695,1.7308,0.9458,117.0700,0.8806
2005-12-28,0.7301,0.8988,2.3500,0.7832,1.3129,1.1855,8.0725,1.0257,1.1875,0.8681,1.7226,0.9503,117.6200,0.8765
2005-12-29,0.7320,0.8964,2.3297,0.7900,1.3143,1.1843,8.0709,1.0259,1.1846,0.8703,1.7261,0.9484,117.8600,0.8747
2005-12-30,0.7342,0.8938,2.3340,0.7886,1.3148,1.1838,8.0702,1.0260,1.1842,0.8705,1.7188,0.9524,117.8800,0.8745
2006-01-03,0.7379,0.8893,2.3320,0.7892,1.2938,1.2030,8.0702,1.0260,1.1980,0.8605,1.7404,0.9406,116.3400,0.8861
2006-01-04,0.7465,0.8790,2.3020,0.7995,1.2801,1.2159,8.0702,1.0260,1.2091,0.8526,1.7588,0.9307,116.3100,0.8863
2006-01-05,0.7482,0.8770,2.2810,0.8069,1.2770,1.2189,8.0678,1.0263,1.2101,0.8519,1.7566,0.9319,115.9600,0.8890
2006-01-06,0.7528,0.8717,2.2875,0.8046,1.2695,1.2261,8.0663,1.0265,1.2148,0.8486,1.7697,0.9250,114.4500,0.9007
2006-01-09,0.7517,0.8730,2.2600,0.8144,1.2794,1.2166,8.0665,1.0265,1.2064,0.8545,1.7645,0.9277,114.6600,0.8991
2006-01-10,0.7490,0.8761,2.2564,0.8157,1.2805,1.2155,8.0610,1.0272,1.2063,0.8546,1.7645,0.9277,114.6400,0.8992
2006-01-11,0.7558,0.8682,2.2720,0.8101,1.2734,1.2223,8.0682,1.0262,1.2135,0.8495,1.7643,0.9278,113.9600,0.9046
2006-01-12,0.7512,0.8735,2.2616,0.8138,1.2859,1.2104,8.0685,1.0262,1.2035,0.8566,1.7612,0.9295,114.3100,0.9018
2006-01-13,0.7535,0.8709,2.2652,0.8125,1.2799,1.2161,8.0698,1.0260,1.2103,0.8518,1.7715,0.9241,114.4300,0.9009
2006-01-17,0.7517,0.8730,2.2945,0.8021,1.2833,1.2129,8.0676,1.0263,1.2073,0.8539,1.7628,0.9286,115.8300,0.8900
2006-01-18,0.7488,0.8763,2.3230,0.7923,1.2823,1.2138,8.0685,1.0262,1.2083,0.8532,1.7622,0.9290,115.3500,0.8937
2006-01-19,0.7469,0.8786,2.3310,0.7896,1.2822,1.2139,8.0687,1.0262,1.2110,0.8513,1.7618,0.9292,115.0700,0.8959
2006-01-20,0.7470,0.8784,2.2780,0.8079,1.2826,1.2136,8.0596,1.0273,1.2101,0.8519,1.7663,0.9268,115.4200,0.8932
2006-01-23,0.7523,0.8723,2.2570,0.8155,1.2605,1.2348,8.0645,1.0267,1.2276,0.8398,1.7842,0.9175,114.6700,0.8990
2006-01-24,0.7516,0.8731,2.2360,0.8231,1.2595,1.2358,8.0625,1.0270,1.2287,0.8390,1.7885,0.9153,114.5400,0.9000
2006-01-25,0.7535,0.8709,2.2430,0.8206,1.2636,1.2318,8.0630,1.0269,1.2252,0.8414,1.7874,0.9159,115.7300,0.8908
2006-01-26,0.7532,0.8712,2.2304,0.8252,1.2684,1.2271,8.0620,1.0270,1.2229,0.8430,1.7830,0.9181,116.2700,0.8866
2006-01-27,0.7518,0.8728,2.2045,0.8349,1.2798,1.2162,8.0608,1.0272,1.2130,0.8499,1.7733,0.9231,117.1600,0.8799
2006-01-30,0.7497,0.8753,2.2075,0.8337,1.2864,1.2100,8.0608,1.0272,1.2091,0.8526,1.7688,0.9255,117.5500,0.8770
2006-01-31,0.7572,0.8666,2.2094,0.8330,1.2784,1.2175,8.0608,1.0272,1.2158,0.8479,1.7820,0.9186,116.8800,0.8820
2006-02-01,0.7542,0.8701,2.2170,0.8302,1.2841,1.2121,8.0616,1.0271,1.2092,0.8525,1.7781,0.9206,117.8500,0.8748
2006-02-02,0.7548,0.8694,2.2250,0.8272,1.2845,1.2118,8.0616,1.0271,1.2100,0.8520,1.7807,0.9193,118.2600,0.8717
2006-02-03,0.7491,0.8760,2.2184,0.8297,1.2944,1.2025,8.0616,1.0271,1.2021,0.8576,1.7626,0.9287,118.9500,0.8667
2006-02-06,0.7426,0.8837,2.1845,0.8425,1.3011,1.1963,8.0560,1.0278,1.1971,0.8612,1.7462,0.9375,118.9400,0.8667
2006-02-07,0.7436,0.8825,2.1901,0.8404,1.2982,1.1990,8.0566,1.0277,1.1974,0.8609,1.7444,0.9384,118.0100,0.8736
2006-02-08,0.7393,0.8876,2.1952,0.8384,1.3032,1.1944,8.0545,1.0280,1.1935,0.8638,1.7405,0.9405,118.6900,0.8686
2006-02-09,0.7396,0.8872,2.1700,0.8482,1.3010,1.1964,8.0558,1.0278,1.1963,0.8617,1.7411,0.9402,118.6600,0.8688
